Run on (40 X 3600 MHz CPU s)
2018-07-03 10:47:33
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","output_batch_size","output_channels","output_height","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16098,43448.3,49998.6,ns,,2.36512e+12,,,,1,1,0,0.047104,0,1,1,2,128,28,200704,28,0,2,512,14,14,0,0,1.18256e+12,5.13802e+07,1.18256e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10776,64856.2,71397.4,ns,,3.96109e+11,,,,1,1,0,0.069184,0,1,1,2,256,14,100352,14,0,2,256,14,14,0,0,7.92217e+11,5.13802e+07,7.92217e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1840,380530,386754,ns,,6.75113e+10,,,,0,1,0,0.398272,0,3,3,2,256,14,100352,14,0,2,256,14,14,1,1,1.2152e+12,4.62422e+08,1.2152e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10789,64499.5,70620.6,ns,,1.5932e+12,,,,1,1,0,0.068896,0,1,1,2,256,14,100352,14,0,2,1024,7,7,0,0,7.96599e+11,5.13802e+07,7.96599e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6685,104689,110776,ns,,2.45394e+11,,,,1,1,0,0.1088,0,1,1,2,512,7,50176,7,0,2,512,7,7,0,0,4.90789e+11,5.13802e+07,4.90789e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",2006,348928,355156,ns,,2.94503e+11,,,,0,1,0,0.353824,0,1,1,2,2048,7,200704,7,0,2,512,7,7,3,3,5.89007e+11,2.05521e+08,5.89007e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",17343,40341.3,46911.4,ns,,1.78795e+11,,,,1,1,0,0.047488,0,5,5,1,1,161,112700,700,0,1,64,80,349,1,1,2.2147e+12,8.9344e+07,2.2147e+12,8.9344e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2285,307150,314480,ns,,3.73395e+11,,,,1,1,0,0.267744,0,3,3,1,64,80,1.792e+06,350,0,1,64,80,350,1,1,6.7211e+12,2.06438e+09,6.7211e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2617,267476,274077,ns,,8.57557e+11,,,,0,1,0,0.283104,0,5,5,1,64,80,1.792e+06,350,0,1,128,39,174,1,1,1.03918e+13,2.77955e+09,1.03918e+13,2.77955e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3528,198299,205160,ns,,5.78359e+11,,,,1,1,0,0.202048,0,3,3,1,128,40,896000,175,0,1,128,40,175,1,1,1.04105e+13,2.06438e+09,1.04105e+13,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1373,509712,516408,ns,,4.50011e+11,,,,0,1,0,0.54384,0,5,5,1,128,40,896000,175,0,1,256,19,87,1,1,5.31334e+12,2.70828e+09,5.31334e+12,2.70828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1864,375498,382138,ns,,2.93212e+11,,,,0,1,0,0.394816,0,3,3,1,256,20,430080,84,0,1,256,20,84,1,1,5.27781e+12,1.98181e+09,5.27781e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",651,1.0747e+06,1.08173e+06,ns,,2.04895e+11,,,,1,1,0,1.07971,0,5,5,1,256,20,430080,84,0,1,512,9,41,1,1,2.25019e+12,2.41828e+09,2.25019e+12,2.41828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",953,734286,741018,ns,,1.49942e+11,,,,0,1,0,0.745824,0,3,3,1,512,10,215040,42,0,1,512,10,42,1,1,2.69896e+12,1.98181e+09,2.69896e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",10742,64855.4,71687.6,ns,,2.22427e+11,,,,1,1,0,0.073344,0,5,5,2,1,161,225400,700,0,2,64,80,349,1,1,2.75518e+12,1.78688e+08,2.75518e+12,1.78688e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1502,465604,473228,ns,,4.92642e+11,,,,1,1,0,0.467936,0,3,3,2,64,80,3.584e+06,350,0,2,64,80,350,1,1,8.86756e+12,4.12877e+09,8.86756e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1629,429627,436574,ns,,1.06779e+12,,,,0,1,0,0.463456,0,5,5,2,64,80,3.584e+06,350,0,2,128,39,174,1,1,1.29393e+13,5.55909e+09,1.29393e+13,5.55909e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2187,319938,327262,ns,,7.16938e+11,,,,1,1,0,0.324928,0,3,3,2,128,40,1.792e+06,175,0,2,128,40,175,1,1,1.29049e+13,4.12877e+09,1.29049e+13,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1294,540824,547625,ns,,8.48246e+11,,,,0,1,0,0.559808,0,5,5,2,128,40,1.792e+06,175,0,2,256,19,87,1,1,1.00154e+13,5.41655e+09,1.00154e+13,5.41655e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1860,376496,383142,ns,,5.8487e+11,,,,1,1,0,0.38992,0,3,3,2,256,20,860160,84,0,2,256,20,84,1,1,1.05277e+13,3.96362e+09,1.05277e+13,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",658,1.06364e+06,1.07065e+06,ns,,4.1405e+11,,,,0,1,0,1.08304,0,5,5,2,256,20,860160,84,0,2,512,9,41,1,1,4.54715e+12,4.83656e+09,4.54715e+12,4.83656e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",915,768507,775575,ns,,2.86531e+11,,,,1,1,0,0.783936,0,3,3,2,512,10,430080,42,0,2,512,10,42,1,1,5.15755e+12,3.96362e+09,5.15755e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",21404,32680.1,38794,ns,,1.57222e+12,,,,1,1,0,0.038144,0,1,1,1,64,112,802816,112,0,1,64,112,112,0,0,3.14444e+12,1.0276e+08,3.14444e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",21061,33282.2,39381.8,ns,,1.54378e+12,,,,1,1,0,0.037792,0,1,1,1,64,56,200704,56,0,1,256,56,56,0,0,3.08755e+12,1.0276e+08,3.08755e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11791,59297.1,65837.5,ns,,8.66488e+11,,,,1,1,0,0.063488,0,1,1,1,256,56,802816,56,0,1,64,56,56,0,0,1.73298e+12,1.0276e+08,1.73298e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10755,65076.6,71642.9,ns,,1.57907e+12,,,,1,1,0,0.069696,0,1,1,1,256,56,802816,56,0,1,128,28,28,0,0,7.89534e+11,5.13802e+07,7.89534e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16156,43259.8,49859.3,ns,,1.18771e+12,,,,1,1,0,0.047328,0,1,1,1,128,28,100352,28,0,1,512,28,28,0,0,2.37543e+12,1.0276e+08,2.37543e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6628,105635,112206,ns,,4.86393e+11,,,,1,1,0,0.11088,0,1,1,1,512,28,401408,28,0,1,128,28,28,0,0,9.72785e+11,1.0276e+08,9.72785e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6592,106096,112663,ns,,9.68562e+11,,,,1,1,0,0.110272,0,1,1,1,512,28,401408,28,0,1,256,14,14,0,0,4.84281e+11,5.13802e+07,4.84281e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11023,63401.2,69523.8,ns,,8.10398e+11,,,,1,1,0,0.068288,0,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.6208e+12,1.0276e+08,1.6208e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6728,103988,110126,ns,,3.95277e+12,,,,1,1,0,0.10816,0,1,1,1,512,28,401408,28,0,1,1024,14,14,0,0,1.97638e+12,2.05521e+08,1.97638e+12,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3748,186734,193136,ns,,2.75152e+11,,,,0,1,0,0.190496,0,1,1,1,1024,14,200704,14,0,1,256,14,14,0,0,5.50304e+11,1.0276e+08,5.50304e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11047,63309.5,69396.4,ns,,8.11572e+11,,,,1,1,0,0.067744,0,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.62314e+12,1.0276e+08,1.62314e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3836,182513,188673,ns,,5.63029e+11,,,,0,1,0,0.1976,0,1,1,1,1024,14,200704,14,0,1,512,7,7,0,0,2.81515e+11,5.13802e+07,2.81515e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",956,732409,738688,ns,,1.75381e+10,,,,0,1,0,0.751136,0,3,3,1,512,7,25088,7,0,1,512,7,7,1,1,3.15686e+11,2.31211e+08,3.15686e+11,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7100,98544.5,104689,ns,,5.21391e+11,,,,1,1,0,0.10304,0,1,1,1,512,7,25088,7,0,1,2048,7,7,0,0,1.04278e+12,1.0276e+08,1.04278e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3894,179756,185926,ns,,2.28666e+12,,,,1,1,0,0.184608,0,1,1,1,1024,14,200704,14,0,1,2048,7,7,0,0,1.14333e+12,2.05521e+08,1.14333e+12,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2035,343941,350159,ns,,1.49387e+11,,,,0,1,0,0.349632,0,1,1,1,2048,7,100352,7,0,1,512,7,7,0,0,2.98773e+11,1.0276e+08,2.98773e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9788,71611,77972.1,ns,,1.43498e+12,,,,1,1,0,0.07152,0,1,1,2,64,112,1.60563e+06,112,0,2,64,112,112,0,0,2.86996e+12,2.05521e+08,2.86996e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",18816,37168.2,43685.1,ns,,2.76474e+12,,,,1,1,0,0.040768,0,1,1,2,64,56,401408,56,0,2,256,56,56,0,0,5.52949e+12,2.05521e+08,5.52949e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11886,58862.2,65435.1,ns,,1.74578e+12,,,,1,1,0,0.06384,0,1,1,2,256,56,1.60563e+06,56,0,2,64,56,56,0,0,3.49156e+12,2.05521e+08,3.49156e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10846,64458.5,71037.5,ns,,3.18842e+12,,,,1,1,0,0.085408,0,1,1,2,256,56,1.60563e+06,56,0,2,128,28,28,0,0,1.59421e+12,1.0276e+08,1.59421e+12,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16138,43365.4,49919.7,ns,,2.36964e+12,,,,1,1,0,0.047072,0,1,1,2,128,28,200704,28,0,2,512,28,28,0,0,4.73928e+12,2.05521e+08,4.73928e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6676,104823,111397,ns,,9.80328e+11,,,,1,1,0,0.109984,0,1,1,2,512,28,802816,28,0,2,128,28,28,0,0,1.96066e+12,2.05521e+08,1.96066e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6582,106331,112982,ns,,1.93284e+12,,,,1,1,0,0.11152,0,1,1,2,512,28,802816,28,0,2,256,14,14,0,0,9.6642e+11,1.0276e+08,9.6642e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11182,62560.5,69089.2,ns,,1.64258e+12,,,,1,1,0,0.066688,0,1,1,2,256,14,100352,14,0,2,1024,14,14,0,0,3.28515e+12,2.05521e+08,3.28515e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6874,101882,108016,ns,,8.06894e+12,,,,1,1,0,0.10864,0,1,1,2,512,28,802816,28,0,2,1024,14,14,0,0,4.03447e+12,4.11042e+08,4.03447e+12,4.11042e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3734,187489,194026,ns,,5.48089e+11,,,,0,1,0,0.19136,0,1,1,2,1024,14,401408,14,0,2,256,14,14,0,0,1.09618e+12,2.05521e+08,1.09618e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11252,62260.1,68391.4,ns,,1.6505e+12,,,,1,1,0,0.06624,0,1,1,2,256,14,100352,14,0,2,1024,14,14,0,0,3.30101e+12,2.05521e+08,3.30101e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3726,187898,194080,ns,,1.09379e+12,,,,0,1,0,0.19392,0,1,1,2,1024,14,401408,14,0,2,512,7,7,0,0,5.46894e+11,1.0276e+08,5.46894e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",949,737376,743651,ns,,3.48399e+10,,,,0,1,0,0.747584,0,3,3,2,512,7,50176,7,0,2,512,7,7,1,1,6.27118e+11,4.62422e+08,6.27118e+11,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6757,103587,110196,ns,,9.92016e+11,,,,1,1,0,0.126208,0,1,1,2,512,7,50176,7,0,2,2048,7,7,0,0,1.98403e+12,2.05521e+08,1.98403e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3777,185287,191915,ns,,4.4368e+12,,,,1,1,0,0.205536,0,1,1,2,1024,14,401408,14,0,2,2048,7,7,0,0,2.2184e+12,4.11042e+08,2.2184e+12,4.11042e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2002,349712,356376,ns,,2.93843e+11,,,,0,1,0,0.3544,0,1,1,2,2048,7,200704,7,0,2,512,7,7,0,0,5.87686e+11,2.05521e+08,5.87686e+11,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13255,52788.5,59382.1,ns,,6.8318e+10,,,,1,1,161640,0.055648,1,5,20,1,1,161,112700,700,0,1,32,79,341,0,0,3.26605e+12,1.7241e+08,3.26605e+12,1.7241e+08,2,2,161640,0.154152
"LAYER_CUDNN_CONV_FORWARD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7810,89614.4,96172.3,ns,,8.04871e+10,,,,1,1,161640,0.095808,1,5,20,2,1,161,225400,700,0,2,32,79,341,0,0,3.84781e+12,3.44819e+08,3.84781e+12,3.44819e+08,2,2,161640,0.154152
