Run on (160 X 4023 MHz CPU s)
2018-08-08 21:56:23
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",782,895263,11962.4,ns,,4.72675e+08,,,,1,256,19,423168,87,1,256,19,423168,87,4.72675e+08,423168,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",770,909694,11970.7,ns,,4.72775e+08,,,,1,256,20,430080,84,1,256,20,430080,84,4.72775e+08,430080,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1724,406010,11834.1,ns,,4.65328e+08,,,,1,512,9,188928,41,1,512,9,188928,41,4.65328e+08,188928,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1520,460433,11891.2,ns,,4.67039e+08,,,,1,512,10,215040,42,1,512,10,215040,42,4.67039e+08,215040,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",106,6.58548e+06,12327.5,ns,,5.42673e+08,,,,2,64,80,3.57376e+06,349,2,64,80,3.57376e+06,349,5.42673e+08,3.57376e+06,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",106,6.60355e+06,12398.5,ns,,5.42738e+08,,,,2,64,80,3.584e+06,350,2,64,80,3.584e+06,350,5.42738e+08,3.584e+06,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",232,3.01651e+06,12218.9,ns,,5.75902e+08,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,5.75902e+08,1.73722e+06,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",223,3.13421e+06,12251.8,ns,,5.71754e+08,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,5.71754e+08,1.792e+06,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",782,895356,12065.1,ns,,9.45251e+08,,,,2,256,19,846336,87,2,256,19,846336,87,9.45251e+08,846336,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",769,909758,12031.8,ns,,9.45482e+08,,,,2,256,20,860160,84,2,256,20,860160,84,9.45482e+08,860160,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1725,405851,11839.6,ns,,9.31022e+08,,,,2,512,9,377856,41,2,512,9,377856,41,9.31022e+08,377856,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1520,460585,11904.4,ns,,9.33768e+08,,,,2,512,10,430080,42,2,512,10,430080,42,9.33768e+08,430080,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",415,1.68738e+06,12088.7,ns,,4.75775e+08,,,,1,64,112,802816,112,1,64,112,802816,112,4.75775e+08,802816,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",415,1.68751e+06,12046.8,ns,,4.75741e+08,,,,1,256,56,802816,56,1,256,56,802816,56,4.75741e+08,802816,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1626,430472,11896.4,ns,,4.66241e+08,,,,1,64,56,200704,56,1,64,56,200704,56,4.66241e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3171,220752,11936.1,ns,,4.54592e+08,,,,1,128,28,100352,28,1,128,28,100352,28,4.54592e+08,100352,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",824,849828,11915.9,ns,,4.7234e+08,,,,1,512,28,401408,28,1,512,28,401408,28,4.7234e+08,401408,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3171,220775,11870.1,ns,,4.54544e+08,,,,1,128,28,100352,28,1,128,28,100352,28,4.54544e+08,100352,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6043,115837,11895.2,ns,,4.33159e+08,,,,1,256,14,50176,14,1,256,14,50176,14,4.33159e+08,50176,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1626,430542,11871.5,ns,,4.66166e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,4.66166e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1626,430584,11902,ns,,4.66121e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,4.66121e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6042,115831,11825.8,ns,,4.33181e+08,,,,1,256,14,50176,14,1,256,14,50176,14,4.33181e+08,50176,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1626,430515,11872.6,ns,,4.66195e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,4.66195e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11013,63281.3,11875.8,ns,,3.96452e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.96452e+08,25088,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",11059,63277.8,11893.1,ns,,3.96474e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.96474e+08,25088,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3171,220740,11848.4,ns,,4.54616e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,4.54616e+08,100352,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3170,220788,11905.3,ns,,4.54518e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,4.54518e+08,100352,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11057,63284.2,11868.6,ns,,3.96434e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.96434e+08,25088,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",253,2.77014e+06,12173.4,ns,,5.79621e+08,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,5.79621e+08,1.60563e+06,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",253,2.77088e+06,12188.1,ns,,5.79466e+08,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,5.79466e+08,1.60563e+06,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1625,430678,11895.5,ns,,9.32037e+08,,,,2,64,56,401408,56,2,64,56,401408,56,9.32037e+08,401408,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3170,220775,11791.4,ns,,9.09087e+08,,,,2,128,28,200704,28,2,128,28,200704,28,9.09087e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",823,849920,11945.7,ns,,9.44579e+08,,,,2,512,28,802816,28,2,512,28,802816,28,9.44579e+08,802816,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3170,220761,11851.6,ns,,9.09146e+08,,,,2,128,28,200704,28,2,128,28,200704,28,9.09146e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6046,115752,11890.2,ns,,8.66957e+08,,,,2,256,14,100352,14,2,256,14,100352,14,8.66957e+08,100352,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1625,430738,11900.2,ns,,9.31909e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,9.31909e+08,401408,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1625,430774,11829.4,ns,,9.3183e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,9.3183e+08,401408,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6046,115764,11885.3,ns,,8.66868e+08,,,,2,256,14,100352,14,2,256,14,100352,14,8.66868e+08,100352,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1625,430711,11897.7,ns,,9.31966e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,9.31966e+08,401408,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11061,63259.2,11876,ns,,7.93181e+08,,,,2,512,7,50176,7,2,512,7,50176,7,7.93181e+08,50176,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",11066,63253.7,11821.7,ns,,7.9325e+08,,,,2,512,7,50176,7,2,512,7,50176,7,7.9325e+08,50176,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3170,220744,11850.3,ns,,9.09216e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,9.09216e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3170,220742,11847.5,ns,,9.09225e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,9.09225e+08,200704,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11062,63260.2,11904.4,ns,,7.93168e+08,,,,2,512,7,50176,7,2,512,7,50176,7,7.93168e+08,50176,0,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",320,2.18666e+06,12064.5,ns,,3.94231e+08,,,,1,32,79,862048,341,1,32,79,862048,341,3.94231e+08,862048,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",199,3.5092e+06,12256.3,ns,,4.91308e+08,,,,2,32,79,1.7241e+06,341,2,32,79,1.7241e+06,341,4.91308e+08,1.7241e+06,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",181,3.85774e+06,12236.9,ns,,8.93838e+08,,,,4,32,79,3.44819e+06,341,4,32,79,3.44819e+06,341,8.93838e+08,3.44819e+06,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1340,522311,11914.2,ns,,3.86467e+08,,,,1,32,38,201856,166,1,32,38,201856,166,3.86467e+08,201856,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1340,522342,11888.8,ns,,7.72888e+08,,,,2,32,38,403712,166,2,32,38,403712,166,7.72888e+08,403712,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1340,522189,11947.3,ns,,1.54623e+09,,,,4,32,38,807424,166,4,32,38,807424,166,1.54623e+09,807424,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",743,942505,11926.2,ns,,3.91128e+08,,,,1,16,48,368640,480,1,16,48,368640,480,3.91128e+08,368640,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1465,477866,11822.8,ns,,3.85715e+08,,,,1,32,24,184320,240,1,32,24,184320,240,3.85715e+08,184320,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2854,245279,11902.9,ns,,3.75736e+08,,,,1,64,12,92160,120,1,64,12,92160,120,3.75736e+08,92160,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5427,129151,12063.6,ns,,3.56792e+08,,,,1,128,6,46080,60,1,128,6,46080,60,3.56792e+08,46080,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1447,483810,11873.2,ns,,3.85738e+08,,,,1,64,54,186624,54,1,64,54,186624,54,3.85738e+08,186624,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1447,483773,11808.9,ns,,3.85768e+08,,,,1,64,54,186624,54,1,64,54,186624,54,3.85768e+08,186624,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2817,248467,11894.9,ns,,3.75551e+08,,,,1,128,27,93312,27,1,128,27,93312,27,3.75551e+08,93312,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5022,139425,11897.8,ns,,3.59878e+08,,,,1,256,14,50176,14,1,256,14,50176,14,3.59878e+08,50176,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9251,75675.1,11863,ns,,3.31523e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.31523e+08,25088,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",49,1.42364e+07,12722.2,ns,,2.25567e+08,,,,1,64,224,3.21126e+06,224,1,64,224,3.21126e+06,224,2.25567e+08,3.21126e+06,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",111,6.30959e+06,12306.8,ns,,2.54475e+08,,,,1,128,112,1.60563e+06,112,1,128,112,1.60563e+06,112,2.54475e+08,1.60563e+06,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",344,2.03699e+06,12098,ns,,3.9412e+08,,,,1,256,56,802816,56,1,256,56,802816,56,3.9412e+08,802816,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",683,1.02521e+06,11930.5,ns,,3.91539e+08,,,,1,512,28,401408,28,1,512,28,401408,28,3.91539e+08,401408,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2631,266036,11915,ns,,3.77212e+08,,,,1,512,14,100352,14,1,512,14,100352,14,3.77212e+08,100352,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9249,75660.6,11855,ns,,3.31586e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.31586e+08,25088,1,0
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",49,1.42493e+07,12603,ns,,4.50727e+08,,,,2,64,224,6.42253e+06,224,2,64,224,6.42253e+06,224,4.50727e+08,6.42253e+06,1,0
