Run on (160 X 4023 MHz CPU s)
2018-08-08 15:04:02
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"activation_mode","advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4700,148986,156020,ns,,8.62164e+10,,,,1,0,1,0,0.148288,0,1,1,1,512,7,25088,7,0,512,1,512,7,25088,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1417,494009,501057,ns,,1.04007e+11,,,,1,0,1,0,0.496512,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,3,3,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4371,159686,166722,ns,,1.60879e+11,,,,1,1,1,0,0.153696,0,3,3,2,64,56,401408,56,0,64,2,64,56,401408,56,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11862,58955.7,66008.9,ns,,1.74301e+12,,,,1,1,1,0,0.052896,0,1,1,2,64,56,401408,56,0,256,2,256,28,401408,28,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2383,293739,300798,ns,,8.7459e+10,,,,1,0,1,0,0.287296,0,3,3,2,128,28,200704,28,0,128,2,128,28,200704,28,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9428,74281.5,81340.5,ns,,1.38339e+12,,,,1,1,1,0,0.067136,0,1,1,2,128,28,200704,28,0,512,2,512,14,200704,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6682,105294,111790,ns,,2.43986e+11,,,,1,1,1,0,0.0968,0,1,1,2,256,14,100352,14,0,256,2,256,14,100352,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1285,544405,551463,ns,,4.71893e+10,,,,1,0,1,0,0.536224,0,3,3,2,256,14,100352,14,0,256,2,256,14,100352,14,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6732,103926,110930,ns,,9.88786e+11,,,,1,1,1,0,0.0976,0,1,1,2,256,14,100352,14,0,1024,2,1024,7,100352,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4350,160860,167957,ns,,1.59705e+11,,,,1,0,1,0,0.154592,0,1,1,2,512,7,50176,7,0,512,2,512,7,50176,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1381,506440,513487,ns,,2.02908e+11,,,,1,0,1,0,0.499552,0,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,3,3,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",5510,126907,133937,ns,,5.68354e+10,,,,1,1,1,0,0.066976,0,5,5,1,1,161,112700,700,0,64,1,64,80,1.78688e+06,349,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1254,556426,563520,ns,,2.06115e+11,,,,1,1,1,0,0.51664,0,3,3,1,64,80,1.792e+06,350,0,64,1,64,80,1.792e+06,350,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1569,446267,453346,ns,,5.13988e+11,,,,1,0,1,0,0.433824,0,5,5,1,64,80,1.792e+06,350,0,128,1,128,39,868608,174,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1982,353240,360291,ns,,3.24674e+11,,,,1,1,1,0,0.305856,0,3,3,1,128,40,896000,175,0,128,1,128,40,896000,175,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",867,807451,814522,ns,,2.84074e+11,,,,1,0,1,0,0.77664,0,5,5,1,128,40,896000,175,0,256,1,256,19,423168,87,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1269,551090,558160,ns,,1.99787e+11,,,,1,0,1,0,0.548128,0,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",450,1.55518e+06,1.56229e+06,ns,,1.41592e+11,,,,1,0,1,0,1.54483,0,5,5,1,256,20,430080,84,0,512,1,512,9,188928,41,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",619,1.1296e+06,1.13674e+06,ns,,9.74688e+10,,,,1,0,1,0,1.12006,0,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",3400,205700,212767,ns,,7.01292e+10,,,,1,1,1,0,0.12624,0,5,5,2,1,161,225400,700,0,64,2,64,80,3.57376e+06,349,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",734,955798,962879,ns,,2.39984e+11,,,,1,1,1,0,0.890976,0,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1066,656007,663091,ns,,6.99309e+11,,,,1,1,1,0,0.606208,0,5,5,2,64,80,3.584e+06,350,0,128,2,128,39,1.73722e+06,174,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1359,513903,520967,ns,,4.46341e+11,,,,1,1,1,0,0.454368,0,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",869,805154,812244,ns,,5.69769e+11,,,,1,0,1,0,0.793664,0,5,5,2,128,40,1.792e+06,175,0,256,2,256,19,846336,87,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1164,601279,608345,ns,,3.66221e+11,,,,1,0,1,0,0.586048,0,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",458,1.52852e+06,1.53564e+06,ns,,2.88123e+11,,,,1,0,1,0,1.51981,0,5,5,2,256,20,860160,84,0,512,2,512,9,377856,41,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",621,1.12707e+06,1.13417e+06,ns,,1.95375e+11,,,,1,0,1,0,1.11498,0,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8192,85348.7,92393.7,ns,,6.02003e+11,,,,1,1,1,0,0.052736,0,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11842,59074.4,66123.7,ns,,8.69755e+11,,,,1,1,1,0,0.05328,0,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7459,93780.5,100805,ns,,5.47877e+11,,,,1,1,1,0,0.088928,0,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6705,104314,111341,ns,,9.85107e+11,,,,1,1,1,0,0.097216,0,1,1,1,256,56,802816,56,0,128,1,128,28,100352,28,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9756,71674.8,78700,ns,,7.16852e+11,,,,1,1,1,0,0.066272,0,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4321,161934,168981,ns,,3.17292e+11,,,,1,0,1,0,0.155552,0,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4279,163496,170550,ns,,6.2852e+11,,,,1,1,1,0,0.155648,0,1,1,1,512,28,401408,28,0,256,1,256,14,50176,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6878,101724,108764,ns,,5.05093e+11,,,,1,1,1,0,0.094752,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4399,159087,166137,ns,,2.58375e+12,,,,1,1,1,0,0.150336,0,1,1,1,512,28,401408,28,0,1024,1,1024,14,200704,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2513,278588,285633,ns,,1.84431e+11,,,,1,0,1,0,0.271936,0,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6878,101715,108745,ns,,5.05139e+11,,,,1,1,1,0,0.09456,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2625,266701,273755,ns,,3.85303e+11,,,,1,0,1,0,0.265728,0,1,1,1,1024,14,200704,14,0,512,1,512,7,25088,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",631,1.10976e+06,1.11684e+06,ns,,1.15746e+10,,,,1,0,1,0,1.10429,0,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4835,144744,151788,ns,,3.54973e+11,,,,1,1,1,0,0.145312,0,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2080,336618,343665,ns,,1.22109e+12,,,,1,0,1,0,0.332128,0,1,1,1,1024,14,200704,14,0,2048,1,2048,7,100352,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1411,496231,503287,ns,,1.03541e+11,,,,1,0,1,0,0.497344,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4232,165345,172397,ns,,6.21492e+11,,,,1,1,1,0,0.111808,0,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4953,141266,148307,ns,,7.27424e+11,,,,1,1,1,0,0.076192,0,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5210,134327,141368,ns,,7.65003e+11,,,,1,1,1,0,0.121184,0,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5407,129423,136463,ns,,1.58798e+12,,,,1,1,1,0,0.096928,0,1,1,2,256,56,1.60563e+06,56,0,128,2,128,28,200704,28,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9700,72123.5,79148.9,ns,,1.42478e+12,,,,1,1,1,0,0.066496,0,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4409,158745,165782,ns,,6.47332e+11,,,,1,1,1,0,0.15184,0,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4276,163715,170750,ns,,1.25536e+12,,,,1,1,1,0,0.15584,0,1,1,2,512,28,802816,28,0,256,2,256,14,100352,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6736,103888,110922,ns,,9.89143e+11,,,,1,1,1,0,0.095008,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3494,200395,207458,ns,,4.10232e+12,,,,1,1,1,0,0.15808,0,1,1,2,512,28,802816,28,0,1024,2,1024,14,401408,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2518,277947,284990,ns,,3.69713e+11,,,,1,0,1,0,0.271904,0,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6739,103836,110866,ns,,9.89638e+11,,,,1,1,1,0,0.094816,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2496,280393,287440,ns,,7.32976e+11,,,,1,0,1,0,0.274976,0,1,1,2,1024,14,401408,14,0,512,2,512,7,50176,7,0,0,2,2,0,0
